Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar;MF Tutar;İade
23.01.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;OKAN ECZANESİ;TRABZON BATI ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;GONCA ECZANESİ;TOKAT MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300;15.121;12.372;0
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;MURAT ECZANESİ;TOKAT MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300;15.121;12.372;0
23.01.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;MERKEZ ECZANESİ;TOKAT DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50;25;75;4.582;2.291;0
23.01.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KAÇKAR ECZANESİ;RIZE DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.01.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;AYDIN ECZANESİ;ORDU UNYE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;KOÇ ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;IŞIK ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.01.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8,68E+12;KAYAKYOLU ECZANESİ;ERZURUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;2.749;1.100;0
23.01.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;SEDEF ECZANESİ;CORUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;100;60;160;9.164;5.499;0
23.01.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;ERZİNCAN  ECZANESI;ERZINCAN MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.01.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;ELİF ECZANESİ;TRABZON AKCAABAT;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;100;60;160;9.164;5.499;0
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;DENİZ ECZANESİ;TRABZON MERKEZ -4;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;2.749;1.100;0
23.01.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ASRIN ECZANESİ;TOKAT ERBAA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;2.749;1.100;0
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;DEVA ECZANESİ;TOKAT DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300;15.121;12.372;0
23.01.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;MOCAN ECZANESİ;SAMSUN ATAKUM;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;3;0;3;275;0;0
23.01.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;AYDIN ECZANESİ;GUMUSHANE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;-100;-50;-150;-9.164;-4.582;-50
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;İLGE ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.01.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8,68E+12;MERKEZ ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.01.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;GAZİ ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.01.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;SOYLU ECZANESİ;GUMUSHANE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50;25;75;4.582;2.291;0
23.01.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;ARI ECZANESİ;AMASYA GOYNUCEK+TASOVA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.01.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;AHSEN ECZANESİ;ORDU FATSA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;12;3;15;1.556;389;0
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;HAYAT ECZANESİ;ORDU GUNEY ILCELER -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;732;73;0
23.01.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;DOĞA ECZANESİ;ORDU MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.01.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;ONUR ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;100;35;135;9.809;3.433;0
23.01.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;NUR ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.01.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;ALTAŞ ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.01.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;NİSAN ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.01.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;BORAN ECZANESİ;ORDU MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;-50;-25;-75;-4.582;-2.291;-25
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;İLGİ ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;TUĞÇE ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;732;73;0
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;LOTUS ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;ARİF ECZANESİ;ORDU DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;2.749;1.100;0
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;MESUDİYE ECZANESİ;ORDU DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;916;275;0
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;KALE ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;DOLUNAY ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;SENA ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;KAYA ECZANESİ;GIRESUN GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;98;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;EBRAR ECZANESİ;ERZURUM KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;FATİH ECZANESİ;AMASYA MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;KOÇAK ECZANESİ;AMASYA MERZIFON;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;ROZA ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;IŞIK ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;DOĞA ECZANESİ;ORDU FATSA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;146;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;ŞAFAK ECZANESİ;GIRESUN DOGU ILCELER -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;ZAFER ECZANESİ;GIRESUN DOGU ILCELER -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;BOĞAZİÇİ ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;ŞİFA ECZANESİ;CORUM KARGI+OSMANCIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;YAŞAM ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;BİLGE ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;KARTAL ECZANESİ;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;ELİF ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;ALLIANCE HEALTHCARE;AH KAYSERİ;8,68E+12;ÇOLAKOĞLU ECZANESİ;SIVAS MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;98;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;SAĞLIK ECZANESİ;TOKAT ERBAA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ŞENBİL ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;ÖZEN ECZANESİ;TOKAT MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;NURAN ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ÖZLEM ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4;0;4;392;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KAŞÜSTÜ ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;FATİH ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;BEYAZ ECZANESİ;TOKAT TURHAL;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;EVREN ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4;0;4;392;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;SARIER ECZANESİ;TOKAT MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KAÇKAR ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4;0;4;392;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;HALK ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;ÇAMAŞ ECZANESİ;ORDU GUNEY ILCELER -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;NAR ECZANESİ;SAMSUN PAZAR;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;SAĞLIK ECZANESİ;SAMSUN BAFRA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;VATAN ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;KİRAZLIK ECZANESİ;SAMSUN DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;UNKAPANI ECZANESİ;SAMSUN ADALET;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4;0;4;392;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;NASUHOĞLU ECZANESİ;SIVAS MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;ÖNSOY ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;98;0;0
23.02.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;MALKOÇOĞLU ECZANESİ;SAMSUN CANIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;GAMZE ECZANESİ;SAMSUN ALACAM+YAKAKENT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ECE KOÇER ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;GÜMENEZ ECZANESİ;SAMSUN ALACAM+YAKAKENT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;DERMAN ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ATAKAN BEY ECZANESİ;SAMSUN BAHCELIEVLER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;98;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;MİMAR SİNAN ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;YENİ HASTANE ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4;0;4;392;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ELMAS ECZANESİ;SAMSUN TERME;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;DOLUNAY ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;KUZEY ECZANESİ;SAMSUN HAVZA+KAVAK+LADIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;MERKEZ ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;SENA ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ÇINAR ECZANESİ;SAMSUN ATAKENT+19 MAYIS;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;294;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;ÇINAR ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;FURKAN BUCAN ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;ÇİĞDEM ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;490;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ARSLAN ECZANESİ;TOKAT ERBAA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;AYŞEGÜL ECZANESİ;SAMSUN BAFRA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;1.962;294;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;TALU ECZANESİ;TOKAT MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;196;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;DURMAZ ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8,68E+12;CARE ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;981;98;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;KAEN ECZANESİ;SAMSUN CANIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;98;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8,68E+12;UYGUR ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;60;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ÖMÜR ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2;0;2;121;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH KAYSERİ;8,68E+12;ÇOLAKOĞLU ECZANESİ;SIVAS MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;60;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ZEHRAGÜL ECZANESİ;TRABZON MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2;0;2;121;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ÖZLEM ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2;0;2;121;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ALPER ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;60;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;SARIER ECZANESİ;TOKAT MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;60;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;USTA ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;60;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;USTA ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;-1;0;-1;-60;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;SOYLU ECZANESİ;SIVAS MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;3;0;3;181;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;YORUKLER ECZANESI;SAMSUN ATAKENT+19 MAYIS;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;60;0;0
23.02.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;BUĞRAHAN ECZANESİ;ERZURUM KUZEY ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;732;73;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;BİZİM ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1.465;293;0
23.02.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8,68E+12;BİZİM ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1.465;293;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;ÇINAR ECZANESİ;ERZURUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;732;73;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;BİZİM ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;732;73;0
23.02.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;SAĞLIK ECZANESİ;CORUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;732;73;0
23.02.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;HİLAL ALTEKİN ECZANESİ;AMASYA MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;146;0;0
23.02.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;MEDEA ECZANESİ;ARTVIN KUZEY ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;732;73;0
23.02.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;PETEK ECZANESİ;TRABZON DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;146;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;KONAKOĞLU ECZANESİ;TRABZON MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;73;0;0
23.02.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;BÜŞRA BULUT ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1.465;293;0
